61,City_61,0.0079,-176.72749,0
62,City_62,0.0079,45.76475,0
63,City_63,0.0078,-91.74302,0
64,City_64,0.0078,130.74922,0
65,City_65,0.0078,-6.75855,0
66,City_66,0.0078,-144.26631,0
67,City_67,0.0078,78.22593,0
68,City_68,0.0078,-59.28184,0
69,City_69,0.0077,163.21040,0
70,City_70,0.0077,25.70263,0
71,City_71,0.0077,-111.80513,0
72,City_72,0.0077,110.68711,0
73,City_73,0.0077,-26.82066,0
74,City_74,0.0076,-164.32842,0
75,City_75,0.0076,58.16381,0
76,City_76,0.0076,-79.34395,0
77,City_77,0.0076,143.14829,0
78,City_78,0.0076,5.64052,0
79,City_79,0.0076,-131.86724,0
80,City_80,0.0075,90.62499,0
81,City_81,0.0075,-46.88277,0
82,City_82,0.0075,175.60947,0
83,City_83,0.0075,38.10170,0
84,City_84,0.0075,-99.40606,0
85,City_85,0.0074,123.08617,0
86,City_86,0.0074,-14.42159,0
87,City_87,0.0074,-151.92935,0
88,City_88,0.0074,70.56288,0
89,City_89,0.0074,-66.94488,0
90,City_90,0.0074,155.54735,0
91,City_91,0.0073,18.03959,0
92,City_92,0.0073,-119.46817,0
93,City_93,0.0073,103.02406,0
94,City_94,0.0073,-34.48370,0
95,City_95,0.0073,-171.99147,0
96,City_96,0.0072,50.50077,0
97,City_97,0.0072,-87.00699,0
98,City_98,0.0072,135.48524,0
99,City_99,0.0072,-2.02252,0
100,City_100,0.0072,-139.53029,0
101,City_101,0.0072,82.96195,0
102,City_102,0.0071,-54.54582,0
103,City_103,0.0071,167.94642,0
104,City_104,0.0071,30.43866,0
105,City_105,0.0071,-107.06911,0
106,City_106,0.0071,115.42313,0
107,City_107,0.0071,-22.08464,0
108,City_108,0.0070,-159.59240,0
109,City_109,0.0070,62.89984,0
110,City_110,0.0070,-74.60793,0
111,City_111,0.0070,147.88431,0
112,City_112,0.0070,10.37654,0
113,City_113,0.0069,-127.13122,0
114,City_114,0.0069,95.36102,0
115,City_115,0.0069,-42.14675,0
116,City_116,0.0069,-179.65451,0
117,City_117,0.0069,42.83772,0
118,City_118,0.0069,-94.67004,0
119,City_119,0.0068,127.82220,0
120,City_120,0.0068,-9.68557,0
121,City_121,0.0068,-147.19333,0
122,City_122,0.0068,75.29890,0
123,City_123,0.0068,-62.20886,0
124,City_124,0.0067,160.28338,0
125,City_125,0.0067,22.77561,0
126,City_126,0.0067,-114.73215,0
127,City_127,0.0067,107.76008,0
128,City_128,0.0067,-29.74768,0
129,City_129,0.0067,-167.25544,0
130,City_130,0.0066,55.23679,0
131,City_131,0.0066,-82.27097,0
132,City_132,0.0066,140.22126,0
133,City_133,0.0066,2.71350,0
134,City_134,0.0066,-134.79426,0
135,City_135,0.0065,87.69797,0
136,City_136,0.0065,-49.80979,0
137,City_137,0.0065,172.68244,0
138,City_138,0.0065,35.17468,0
139,City_139,0.0065,-102.33308,0
140,City_140,0.0065,120.15915,0
141,City_141,0.0064,-17.34861,0
142,City_142,0.0064,-154.85638,0
143,City_143,0.0064,67.63586,0
144,City_144,0.0064,-69.87191,0
145,City_145,0.0064,152.62033,0
146,City_146,0.0064,15.11257,0
147,City_147,0.0063,-122.39520,0
148,City_148,0.0063,100.09704,0
149,City_149,0.0063,-37.41073,0
150,City_150,0.0063,-174.91849,0
151,City_151,0.0063,47.57375,0
152,City_152,0.0062,-89.93402,0
153,City_153,0.0062,132.55822,0
154,City_154,0.0062,-4.94955,0
155,City_155,0.0062,-142.45731,0
156,City_156,0.0062,80.03493,0
157,City_157,0.0062,-57.47284,0
158,City_158,0.0061,165.01940,0
159,City_159,0.0061,27.51163,0
160,City_160,0.0061,-109.99613,0
161,City_161,0.0061,112.49611,0
162,City_162,0.0061,-25.01166,0
163,City_163,0.0060,-162.51942,0
164,City_164,0.0060,59.97281,0
165,City_165,0.0060,-77.53495,0
166,City_166,0.0060,144.95729,0
167,City_167,0.0060,7.44952,0
168,City_168,0.0060,-130.05824,0
169,City_169,0.0059,92.43399,0
170,City_170,0.0059,-45.07377,0
171,City_171,0.0059,177.41847,0
172,City_172,0.0059,39.91070,0
173,City_173,0.0059,-97.59706,0
174,City_174,0.0058,124.89517,0
175,City_175,0.0058,-12.61259,0
176,City_176,0.0058,-150.12035,0
177,City_177,0.0058,72.37188,0
178,City_178,0.0058,-65.13588,0
179,City_179,0.0058,157.35635,0
180,City_180,0.0057,19.84859,0
181,City_181,0.0057,-117.65918,0
182,City_182,0.0057,104.83306,0
183,City_183,0.0057,-32.67470,0
184,City_184,0.0057,-170.18247,0
185,City_185,0.0057,52.30977,0
186,City_186,0.0056,-85.19800,0
187,City_187,0.0056,137.29424,0
188,City_188,0.0056,-0.21352,0
189,City_189,0.0056,-137.72129,0
190,City_190,0.0056,84.77095,0
191,City_191,0.0055,-52.73682,0
192,City_192,0.0055,169.75542,0
193,City_193,0.0055,32.24766,0
194,City_194,0.0055,-105.26011,0
195,City_195,0.0055,117.23213,0
196,City_196,0.0055,-20.27564,0
197,City_197,0.0054,-157.78340,0
198,City_198,0.0054,64.70884,0
199,City_199,0.0054,-72.79893,0
200,City_200,0.0054,149.69331,0
201,City_201,0.0054,12.18554,0
202,City_202,0.0053,-125.32222,0
203,City_203,0.0053,97.17002,0
204,City_204,0.0053,-40.33775,0
205,City_205,0.0053,-177.84551,0
206,City_206,0.0053,44.64672,0
207,City_207,0.0053,-92.86104,0
208,City_208,0.0052,129.63120,0
209,City_209,0.0052,-7.87657,0
210,City_210,0.0052,-145.38433,0
211,City_211,0.0052,77.10790,0
212,City_212,0.0052,-60.39986,0
213,City_213,0.0051,162.09238,0
214,City_214,0.0051,24.58461,0
215,City_215,0.0051,-112.92315,0
216,City_216,0.0051,109.56908,0
217,City_217,0.0051,-27.93868,0
218,City_218,0.0051,-165.44644,0
219,City_219,0.0050,57.04579,0
220,City_220,0.0050,-80.46197,0
221,City_221,0.0050,142.03026,0
222,City_222,0.0050,4.52250,0
223,City_223,0.0050,-132.98527,0
224,City_224,0.0049,89.50697,0
225,City_225,0.0049,-48.00079,0
226,City_226,0.0049,174.49144,0
227,City_227,0.0049,36.98368,0
228,City_228,0.0049,-100.52409,0
229,City_229,0.0049,121.96815,0
230,City_230,0.0048,-15.53961,0
231,City_231,0.0048,-153.04738,0
232,City_232,0.0048,69.44486,0
233,City_233,0.0048,-68.06291,0
234,City_234,0.0048,154.42933,0
235,City_235,0.0048,16.92157,0
236,City_236,0.0047,-120.58620,0
237,City_237,0.0047,101.90604,0
238,City_238,0.0047,-35.60173,0
239,City_239,0.0047,-173.10949,0
240,City_240,0.0047,49.38275,0
241,City_241,0.0046,-88.12502,0
242,City_242,0.0046,134.36722,0
243,City_243,0.0046,-3.14055,0
244,City_244,0.0046,-140.64831,0
245,City_245,0.0046,81.84393,0
246,City_246,0.0046,-55.66384,0
247,City_247,0.0045,166.82840,0
248,City_248,0.0045,29.32063,0
249,City_249,0.0045,-108.18713,0
250,City_250,0.0045,114.30511,0
251,City_251,0.0045,-23.20266,0
252,City_252,0.0044,-160.71042,0
253,City_253,0.0044,61.78181,0
254,City_254,0.0044,-75.72595,0
255,City_255,0.0044,146.76629,0
256,City_256,0.0044,9.25852,0
257,City_257,0.0044,-128.24924,0
258,City_258,0.0043,94.24299,0
259,City_259,0.0043,-43.26477,0
260,City_260,0.0043,179.22746,0
261,City_261,0.0043,41.71970,0
262,City_262,0.0043,-95.78806,0
263,City_263,0.0042,126.70417,0
264,City_264,0.0042,-10.80359,0
265,City_265,0.0042,-148.31136,0
266,City_266,0.0042,74.18088,0
267,City_267,0.0042,-63.32688,0
268,City_268,0.0042,159.16535,0
269,City_269,0.0041,21.65759,0
270,City_270,0.0041,-115.85018,0
271,City_271,0.0041,106.64206,0
272,City_272,0.0041,-30.86570,0
273,City_273,0.0041,-168.37347,0
274,City_274,0.0041,54.11877,0
275,City_275,0.0040,-83.38900,0
276,City_276,0.0040,139.10324,0
277,City_277,0.0040,1.59548,0
278,City_278,0.0040,-135.91229,0
279,City_279,0.0040,86.57995,0
280,City_280,0.0039,-50.92782,0
281,City_281,0.0039,171.56442,0
282,City_282,0.0039,34.05666,0
283,City_283,0.0039,-103.45111,0
284,City_284,0.0039,119.04113,0
285,City_285,0.0039,-18.46664,0
286,City_286,0.0038,-155.97440,0
287,City_287,0.0038,66.51784,0
288,City_288,0.0038,-70.98993,0
289,City_289,0.0038,151.50231,0
290,City_290,0.0038,13.99454,0
291,City_291,0.0037,-123.51322,0
292,City_292,0.0037,98.97902,0
293,City_293,0.0037,-38.52875,0
294,City_294,0.0037,-176.03651,0
295,City_295,0.0037,46.45572,0
296,City_296,0.0037,-91.05204,0
297,City_297,0.0036,131.44020,0
298,City_298,0.0036,-6.06757,0
299,City_299,0.0036,-143.57533,0
300,City_300,0.0036,78.91690,0
301,City_301,0.0036,-58.59086,0
302,City_302,0.0035,163.90137,0
303,City_303,0.0035,26.39361,0
304,City_304,0.0035,-111.11415,0
305,City_305,0.0035,111.37808,0
306,City_306,0.0035,-26.12968,0
307,City_307,0.0035,-163.63745,0
308,City_308,0.0034,58.85479,0
309,City_309,0.0034,-78.65297,0
310,City_310,0.0034,143.83926,0
311,City_311,0.0034,6.33150,0
312,City_312,0.0034,-131.17627,0
313,City_313,0.0034,91.31597,0
314,City_314,0.0033,-46.19179,0
315,City_315,0.0033,176.30044,0
316,City_316,0.0033,38.79268,0
317,City_317,0.0033,-98.71509,0
318,City_318,0.0033,123.77715,0
319,City_319,0.0032,-13.73061,0
320,City_320,0.0032,-151.23838,0
321,City_321,0.0032,71.25386,0
322,City_322,0.0032,-66.25391,0
323,City_323,0.0032,156.23833,0
324,City_324,0.0032,18.73057,0
325,City_325,0.0031,-118.77720,0
326,City_326,0.0031,103.71504,0
327,City_327,0.0031,-33.79273,0
328,City_328,0.0031,-171.30049,0
329,City_329,0.0031,51.19175,0
330,City_330,0.0030,-86.31602,0
331,City_331,0.0030,136.17622,0
332,City_332,0.0030,-1.33155,0
333,City_333,0.0030,-138.83931,0
334,City_334,0.0030,83.65293,0
335,City_335,0.0030,-53.85484,0
336,City_336,0.0029,168.63740,0
337,City_337,0.0029,31.12963,0
338,City_338,0.0029,-106.37813,0
339,City_339,0.0029,116.11411,0
340,City_340,0.0029,-21.39366,0
341,City_341,0.0028,-158.90142,0
342,City_342,0.0028,63.59081,0
343,City_343,0.0028,-73.91695,0
344,City_344,0.0028,148.57528,0
345,City_345,0.0028,11.06752,0
346,City_346,0.0028,-126.44024,0
347,City_347,0.0027,96.05199,0
348,City_348,0.0027,-41.45577,0
349,City_349,0.0027,-178.96354,0
350,City_350,0.0027,43.52870,0
351,City_351,0.0027,-93.97906,0
352,City_352,0.0027,128.51317,0
353,City_353,0.0026,-8.99459,0
354,City_354,0.0026,-146.50236,0
355,City_355,0.0026,75.98988,0
356,City_356,0.0026,-61.51788,0
357,City_357,0.0026,160.97435,0
358,City_358,0.0025,23.46659,0
359,City_359,0.0025,-114.04118,0
360,City_360,0.0025,108.45106,0
361,City_361,0.0025,-29.05670,0
362,City_362,0.0025,-166.56447,0
363,City_363,0.0025,55.92777,0
364,City_364,0.0024,-81.58000,0
365,City_365,0.0024,140.91224,0
366,City_366,0.0024,3.40448,0
367,City_367,0.0024,-134.10329,0
368,City_368,0.0024,88.38895,0
369,City_369,0.0023,-49.11882,0
370,City_370,0.0023,173.37342,0
371,City_371,0.0023,35.86566,0
372,City_372,0.0023,-101.64211,0
373,City_373,0.0023,120.85013,0
374,City_374,0.0023,-16.65764,0
375,City_375,0.0022,-154.16540,0
376,City_376,0.0022,68.32684,0
377,City_377,0.0022,-69.18093,0
378,City_378,0.0022,153.31131,0
379,City_379,0.0022,15.80354,0
380,City_380,0.0021,-121.70422,0
381,City_381,0.0021,100.78801,0
382,City_382,0.0021,-36.71975,0
383,City_383,0.0021,-174.22751,0
384,City_384,0.0021,48.26472,0
385,City_385,0.0021,-89.24304,0
386,City_386,0.0020,133.24919,0
387,City_387,0.0020,-4.25857,0
388,City_388,0.0020,-141.76633,0
389,City_389,0.0020,80.72590,0
390,City_390,0.0020,-56.78186,0
391,City_391,0.0019,165.71037,0
392,City_392,0.0019,28.20261,0
393,City_393,0.0019,-109.30515,0
394,City_394,0.0019,113.18708,0
395,City_395,0.0019,-24.32068,0
396,City_396,0.0019,-161.82845,0
397,City_397,0.0018,60.66379,0
398,City_398,0.0018,-76.84397,0
399,City_399,0.0018,145.64826,0
400,City_400,0.0018,8.14050,0
401,City_401,0.0018,-129.36727,0
402,City_402,0.0018,93.12497,0
403,City_403,0.0017,-44.38279,0
404,City_404,0.0017,178.10944,0
405,City_405,0.0017,40.60168,0
406,City_406,0.0017,-96.90609,0
407,City_407,0.0017,125.58615,0
408,City_408,0.0016,-11.92161,0
409,City_409,0.0016,-149.42938,0
410,City_410,0.0016,73.06286,0
411,City_411,0.0016,-64.44491,0
412,City_412,0.0016,158.04733,0
413,City_413,0.0016,20.53957,0
414,City_414,0.0015,-116.96820,0
415,City_415,0.0015,105.52404,0
416,City_416,0.0015,-31.98373,0
417,City_417,0.0015,-169.49149,0
418,City_418,0.0015,53.00075,0
419,City_419,0.0014,-84.50702,0
420,City_420,0.0014,137.98522,0
421,City_421,0.0014,0.47745,0
422,City_422,0.0014,-137.03031,0
423,City_423,0.0014,85.46192,0
424,City_424,0.0014,-52.04584,0
425,City_425,0.0013,170.44640,0
426,City_426,0.0013,32.93863,0
427,City_427,0.0013,-104.56913,0
428,City_428,0.0013,117.92310,0
429,City_429,0.0013,-19.58466,0
430,City_430,0.0012,-157.09242,0
431,City_431,0.0012,65.39981,0
432,City_432,0.0012,-72.10795,0
433,City_433,0.0012,150.38428,0
434,City_434,0.0012,12.87652,0
435,City_435,0.0012,-124.63124,0
436,City_436,0.0011,97.86099,0
437,City_437,0.0011,-39.64677,0
438,City_438,0.0011,-177.15454,0
439,City_439,0.0011,45.33770,0
440,City_440,0.0011,-92.17006,0
441,City_441,0.0011,130.32217,0
442,City_442,0.0010,-7.18559,0
443,City_443,0.0010,-144.69336,0
444,City_444,0.0010,77.79888,0
445,City_445,0.0010,-59.70888,0
446,City_446,0.0010,162.78335,0
447,City_447,0.0009,25.27559,0
448,City_448,0.0009,-112.23218,0
449,City_449,0.0009,110.26006,0
450,City_450,0.0009,-27.24770,0
451,City_451,0.0009,-164.75547,0
452,City_452,0.0009,57.73677,0
453,City_453,0.0008,-79.77100,0
454,City_454,0.0008,142.72124,0
455,City_455,0.0008,5.21348,0
456,City_456,0.0008,-132.29429,0
457,City_457,0.0008,90.19795,0
458,City_458,0.0007,-47.30982,0
459,City_459,0.0007,175.18242,0
460,City_460,0.0007,37.67465,0
461,City_461,0.0007,-99.83311,0
462,City_462,0.0007,122.65913,0
463,City_463,0.0007,-14.84864,0
464,City_464,0.0006,-152.35640,0
465,City_465,0.0006,70.13583,0
466,City_466,0.0006,-67.37193,0
467,City_467,0.0006,155.12031,0
468,City_468,0.0006,17.61254,0
469,City_469,0.0005,-119.89522,0
470,City_470,0.0005,102.59701,0
471,City_471,0.0005,-34.91075,0
472,City_472,0.0005,-172.41851,0
473,City_473,0.0005,50.07372,0
474,City_474,0.0005,-87.43404,0
475,City_475,0.0004,135.05819,0
476,City_476,0.0004,-2.44957,0
477,City_477,0.0004,-139.95733,0
478,City_478,0.0004,82.53490,0
479,City_479,0.0004,-54.97286,0
480,City_480,0.0004,167.51937,0
481,City_481,0.0003,30.01161,0
482,City_482,0.0003,-107.49615,0
483,City_483,0.0003,114.99608,0
484,City_484,0.0003,-22.51168,0
485,City_485,0.0003,-160.01945,0
486,City_486,0.0002,62.47279,0
487,City_487,0.0002,-75.03497,0
488,City_488,0.0002,147.45726,0
489,City_489,0.0002,9.94950,0
490,City_490,0.0002,-127.55827,0
491,City_491,0.0002,94.93397,0
492,City_492,0.0001,-42.57379,0
493,City_493,0.0001,179.91844,0
494,City_494,0.0001,42.41068,0
495,City_495,0.0001,-95.09709,0
496,City_496,0.0001,127.39515,0
497,City_497,0.0000,-10.11261,0
498,City_498,0.0000,-147.62038,0
499,City_499,0.0000,74.87186,0
500,City_500,-0.0000,-62.63591,0
501,City_501,-0.0000,159.85633,0
502,City_502,-0.0000,22.34856,0
503,City_503,-0.0001,-115.15920,0
504,City_504,-0.0001,107.33304,0
505,City_505,-0.0001,-30.17473,0
506,City_506,-0.0001,-167.68249,0
507,City_507,-0.0001,54.80974,0
508,City_508,-0.0002,-82.69802,0
509,City_509,-0.0002,139.79422,0
510,City_510,-0.0002,2.28645,0
511,City_511,-0.0002,-135.22131,0
512,City_512,-0.0002,87.27092,0
513,City_513,-0.0002,-50.23684,0
514,City_514,-0.0003,172.25540,0
515,City_515,-0.0003,34.74763,0
516,City_516,-0.0003,-102.76013,0
517,City_517,-0.0003,119.73210,0
518,City_518,-0.0003,-17.77566,0
519,City_519,-0.0004,-155.28342,0
520,City_520,-0.0004,67.20881,0
521,City_521,-0.0004,-70.29895,0
522,City_522,-0.0004,152.19328,0
523,City_523,-0.0004,14.68552,0
524,City_524,-0.0004,-122.82224,0
525,City_525,-0.0005,99.66999,0
526,City_526,-0.0005,-37.83777,0
527,City_527,-0.0005,-175.34554,0
528,City_528,-0.0005,47.14670,0
529,City_529,-0.0005,-90.36106,0
530,City_530,-0.0005,132.13117,0
531,City_531,-0.0006,-5.37659,0
532,City_532,-0.0006,-142.88436,0
533,City_533,-0.0006,79.60788,0
534,City_534,-0.0006,-57.89988,0
535,City_535,-0.0006,164.59235,0
536,City_536,-0.0007,27.08459,0
537,City_537,-0.0007,-110.42318,0
538,City_538,-0.0007,112.06906,0
539,City_539,-0.0007,-25.43870,0
540,City_540,-0.0007,-162.94647,0
541,City_541,-0.0007,59.54577,0
542,City_542,-0.0008,-77.96200,0
543,City_543,-0.0008,144.53024,0
544,City_544,-0.0008,7.02247,0
545,City_545,-0.0008,-130.48529,0
546,City_546,-0.0008,92.00695,0
547,City_547,-0.0009,-45.50082,0
548,City_548,-0.0009,176.99142,0
549,City_549,-0.0009,39.48365,0
550,City_550,-0.0009,-98.02411,0
551,City_551,-0.0009,124.46813,0
552,City_552,-0.0009,-13.03964,0
553,City_553,-0.0010,-150.54740,0
554,City_554,-0.0010,71.94483,0
555,City_555,-0.0010,-65.56293,0
556,City_556,-0.0010,156.92931,0
557,City_557,-0.0010,19.42154,0
558,City_558,-0.0011,-118.08622,0
559,City_559,-0.0011,104.40601,0
560,City_560,-0.0011,-33.10175,0
561,City_561,-0.0011,-170.60951,0
562,City_562,-0.0011,51.88272,0
563,City_563,-0.0011,-85.62504,0
564,City_564,-0.0012,136.86719,0
565,City_565,-0.0012,-0.64057,0
566,City_566,-0.0012,-138.14833,0
567,City_567,-0.0012,84.34390,0
568,City_568,-0.0012,-53.16386,0
569,City_569,-0.0012,169.32837,0
570,City_570,-0.0013,31.82061,0
571,City_571,-0.0013,-105.68715,0
572,City_572,-0.0013,116.80508,0
573,City_573,-0.0013,-20.70268,0
574,City_574,-0.0013,-158.21045,0
575,City_575,-0.0014,64.28179,0
576,City_576,-0.0014,-73.22597,0
577,City_577,-0.0014,149.26626,0
578,City_578,-0.0014,11.75850,0
579,City_579,-0.0014,-125.74927,0
580,City_580,-0.0014,96.74297,0
581,City_581,-0.0015,-40.76480,0
582,City_582,-0.0015,-178.27256,0
583,City_583,-0.0015,44.21968,0
584,City_584,-0.0015,-93.28809,0
585,City_585,-0.0015,129.20415,0
586,City_586,-0.0016,-8.30362,0
587,City_587,-0.0016,-145.81138,0
588,City_588,-0.0016,76.68086,0
589,City_589,-0.0016,-60.82691,0
590,City_590,-0.0016,161.66533,0
591,City_591,-0.0016,24.15756,0
592,City_592,-0.0017,-113.35020,0
593,City_593,-0.0017,109.14204,0
594,City_594,-0.0017,-28.36573,0
595,City_595,-0.0017,-165.87349,0
596,City_596,-0.0017,56.61874,0
597,City_597,-0.0018,-80.88902,0
598,City_598,-0.0018,141.60322,0
599,City_599,-0.0018,4.09545,0
600,City_600,-0.0018,-133.41231,0
601,City_601,-0.0018,89.07992,0
602,City_602,-0.0018,-48.42784,0
603,City_603,-0.0019,174.06440,0
604,City_604,-0.0019,36.55663,0
605,City_605,-0.0019,-100.95113,0
606,City_606,-0.0019,121.54110,0
607,City_607,-0.0019,-15.96666,0
608,City_608,-0.0019,-153.47442,0
609,City_609,-0.0020,69.01781,0
610,City_610,-0.0020,-68.48995,0
611,City_611,-0.0020,154.00228,0
612,City_612,-0.0020,16.49452,0
613,City_613,-0.0020,-121.01324,0
614,City_614,-0.0021,101.47899,0
615,City_615,-0.0021,-36.02877,0
616,City_616,-0.0021,-173.53654,0
617,City_617,-0.0021,48.95570,0
618,City_618,-0.0021,-88.55206,0
619,City_619,-0.0021,133.94017,0
620,City_620,-0.0022,-3.56759,0
621,City_621,-0.0022,-141.07536,0
622,City_622,-0.0022,81.41688,0
623,City_623,-0.0022,-56.09089,0
624,City_624,-0.0022,166.40135,0
625,City_625,-0.0023,28.89359,0
626,City_626,-0.0023,-108.61418,0
627,City_627,-0.0023,113.87806,0
628,City_628,-0.0023,-23.62971,0
629,City_629,-0.0023,-161.13747,0
630,City_630,-0.0023,61.35477,0
631,City_631,-0.0024,-76.15300,0
632,City_632,-0.0024,146.33924,0
633,City_633,-0.0024,8.83147,0
634,City_634,-0.0024,-128.67629,0
635,City_635,-0.0024,93.81595,0
636,City_636,-0.0025,-43.69182,0
637,City_637,-0.0025,178.80042,0
638,City_638,-0.0025,41.29265,0
639,City_639,-0.0025,-96.21511,0
640,City_640,-0.0025,126.27713,0
641,City_641,-0.0025,-11.23064,0
642,City_642,-0.0026,-148.73840,0
643,City_643,-0.0026,73.75383,0
644,City_644,-0.0026,-63.75393,0
645,City_645,-0.0026,158.73831,0
646,City_646,-0.0026,21.23054,0
647,City_647,-0.0027,-116.27722,0
648,City_648,-0.0027,106.21501,0
649,City_649,-0.0027,-31.29275,0
650,City_650,-0.0027,-168.80051,0
651,City_651,-0.0027,53.69172,0
652,City_652,-0.0027,-83.81604,0
653,City_653,-0.0028,138.67619,0
654,City_654,-0.0028,1.16843,0
655,City_655,-0.0028,-136.33933,0
656,City_656,-0.0028,86.15290,0
657,City_657,-0.0028,-51.35486,0
658,City_658,-0.0028,171.13737,0
659,City_659,-0.0029,33.62961,0
660,City_660,-0.0029,-103.87816,0
661,City_661,-0.0029,118.61408,0
662,City_662,-0.0029,-18.89368,0
663,City_663,-0.0029,-156.40145,0
664,City_664,-0.0030,66.09079,0
665,City_665,-0.0030,-71.41698,0
666,City_666,-0.0030,151.07526,0
667,City_667,-0.0030,13.56750,0
668,City_668,-0.0030,-123.94027,0
669,City_669,-0.0030,98.55197,0
670,City_670,-0.0031,-38.95580,0
671,City_671,-0.0031,-176.46356,0
672,City_672,-0.0031,46.02868,0
673,City_673,-0.0031,-91.47909,0
674,City_674,-0.0031,131.01315,0
675,City_675,-0.0032,-6.49462,0
676,City_676,-0.0032,-144.00238,0
677,City_677,-0.0032,78.48986,0
678,City_678,-0.0032,-59.01791,0
679,City_679,-0.0032,163.47433,0
680,City_680,-0.0032,25.96656,0
681,City_681,-0.0033,-111.54120,0
682,City_682,-0.0033,110.95104,0
683,City_683,-0.0033,-26.55673,0
684,City_684,-0.0033,-164.06449,0
685,City_685,-0.0033,58.42774,0
686,City_686,-0.0034,-79.08002,0
687,City_687,-0.0034,143.41222,0
688,City_688,-0.0034,5.90445,0
689,City_689,-0.0034,-131.60331,0
690,City_690,-0.0034,90.88892,0
691,City_691,-0.0034,-46.61884,0
692,City_692,-0.0035,175.87340,0
693,City_693,-0.0035,38.36563,0
694,City_694,-0.0035,-99.14213,0
695,City_695,-0.0035,123.35010,0
696,City_696,-0.0035,-14.15766,0
697,City_697,-0.0035,-151.66542,0
698,City_698,-0.0036,70.82681,0
699,City_699,-0.0036,-66.68095,0
700,City_700,-0.0036,155.81128,0
701,City_701,-0.0036,18.30352,0
702,City_702,-0.0036,-119.20425,0
703,City_703,-0.0037,103.28799,0
704,City_704,-0.0037,-34.21977,0
705,City_705,-0.0037,-171.72754,0
706,City_706,-0.0037,50.76470,0
707,City_707,-0.0037,-86.74307,0
708,City_708,-0.0037,135.74917,0
709,City_709,-0.0038,-1.75859,0
710,City_710,-0.0038,-139.26636,0
711,City_711,-0.0038,83.22588,0
712,City_712,-0.0038,-54.28189,0
713,City_713,-0.0038,168.21035,0
714,City_714,-0.0039,30.70259,0
715,City_715,-0.0039,-106.80518,0
716,City_716,-0.0039,115.68706,0
717,City_717,-0.0039,-21.82071,0
718,City_718,-0.0039,-159.32847,0
719,City_719,-0.0039,63.16377,0
720,City_720,-0.0040,-74.34400,0
721,City_721,-0.0040,148.14824,0
722,City_722,-0.0040,10.64047,0
723,City_723,-0.0040,-126.86729,0
724,City_724,-0.0040,95.62495,0
725,City_725,-0.0041,-41.88282,0
726,City_726,-0.0041,-179.39058,0
727,City_727,-0.0041,43.10165,0
728,City_728,-0.0041,-94.40611,0
729,City_729,-0.0041,128.08613,0
730,City_730,-0.0041,-9.42164,0
731,City_731,-0.0042,-146.92940,0
732,City_732,-0.0042,75.56283,0
733,City_733,-0.0042,-61.94493,0
734,City_734,-0.0042,160.54731,0
735,City_735,-0.0042,23.03954,0
736,City_736,-0.0042,-114.46822,0
737,City_737,-0.0043,108.02401,0
738,City_738,-0.0043,-29.48375,0
739,City_739,-0.0043,-166.99152,0
740,City_740,-0.0043,55.50072,0
741,City_741,-0.0043,-82.00704,0
742,City_742,-0.0044,140.48519,0
